"endTime","artistName_x","trackName","mPlayed","endDate","endMonth","id_artista","url_imagem","genero","popularidade"
"04:57:00","Padre Fábio De Melo","Não Desisto","3,94508333333333","2020-07-24","jul","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"05:01:00","Padre Fábio De Melo","Proteção","4,01288333333333","2020-07-24","jul","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"05:06:00","Padre Fábio De Melo","Iluminar","4,87698333333333","2020-07-24","jul","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"05:15:00","Padre Fábio De Melo","Trem-Bala","3,40533333333333","2020-07-24","jul","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"05:20:00","Padre Fábio De Melo","Como É Bom Sentir","4,52558333333333","2020-07-24","jul","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"05:24:00","Padre Fábio De Melo","Levanta-te","3,72486666666667","2020-07-24","jul","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"16:48:00","Padre Fábio De Melo","Quando o Sono Bater","4,45096666666667","2020-08-09","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"17:11:00","Padre Fábio De Melo","Paciência","3,66","2020-08-09","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"17:15:00","Padre Fábio De Melo","Coisas de Pai","4,276","2020-08-09","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"17:33:00","Padre Fábio De Melo","Oculto e Revelado (feat. Elba Ramalho) - Ao Vivo","6,33955","2020-08-09","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"17:38:00","Padre Fábio De Melo","Deus Está Aqui","5,22421666666667","2020-08-09","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"18:00:00","Padre Fábio De Melo","Minha Raiz","5,56713333333333","2020-08-09","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"18:54:00","Padre Fábio De Melo","Realidades Essenciais e Acidentais (Ao Vivo)","52,04135","2020-08-09","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"19:00:00","Padre Fábio De Melo","Humano Amor de Deus","4,7276","2020-08-09","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"19:03:00","Padre Fábio De Melo","A Arte de Ser Encontrado por Deus (Ao Vivo)","2,82153333333333","2020-08-09","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"19:44:00","Padre Fábio De Melo","A Arte de Ser Encontrado por Deus (Ao Vivo)","5,34026666666667","2020-08-09","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"20:01:00","Padre Fábio De Melo","A Arte de Ser Encontrado por Deus (Ao Vivo)","4,63416666666667","2020-08-09","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"14:39:00","Padre Fábio De Melo","Tudo é do Pai - ao vivo","4,28331666666667","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"14:49:00","Padre Fábio De Melo","Pai","5,11923333333333","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"14:57:00","Padre Fábio De Melo","Graças Pai","6,02095","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"15:01:00","Padre Fábio De Melo","Não Desisto","3,94585","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"15:10:00","Padre Fábio De Melo","Diante do Rei","3,694","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"15:21:00","Padre Fábio De Melo","Tudo Posso","5,5937","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"15:26:00","Padre Fábio De Melo","Humano Demais","4,74666666666667","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"15:34:00","Padre Fábio De Melo","Deus é Pai (Poema)","1,30885","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"15:39:00","Padre Fábio De Melo","Incendeia Minha Alma","5,22218333333333","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"15:52:00","Padre Fábio De Melo","Paciência","2,37165","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"15:55:00","Padre Fábio De Melo","Paciência","1,28953333333333","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"16:00:00","Padre Fábio De Melo","Contrários","4,88776666666667","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"16:10:00","Padre Fábio De Melo","Cara de Família","0,239683333333333","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"16:16:00","Padre Fábio De Melo","Cara de Família","4,36783333333333","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"16:22:00","Padre Fábio De Melo","Nas Asas do Senhor (feat. Celina Borges)","5,06621666666667","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"16:35:00","Padre Fábio De Melo","O Caderno","5,02621666666667","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"16:39:00","Padre Fábio De Melo","Deus é capaz","4,44586666666667","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"16:47:00","Padre Fábio De Melo","Quando o Sono Bater","4,45096666666667","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"16:53:00","Padre Fábio De Melo","Viver Pra Mim é Cristo","5,00315","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"17:04:00","Padre Fábio De Melo","Não foi tua culpa","0,796266666666667","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"17:15:00","Padre Fábio De Melo","Não foi tua culpa","3,42111666666667","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"17:18:00","Padre Fábio De Melo","Tem Calma (Ten Calma)","3,7058","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"17:46:00","Padre Fábio De Melo","Tem Calma (Ten Calma)","0,38945","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"17:50:00","Padre Fábio De Melo","Vida","3,85298333333333","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"17:56:00","Padre Fábio De Melo","Nas Asas do Senhor (feat. Celina Borges)","5,06621666666667","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"18:01:00","Padre Fábio De Melo","Humano Amor de Deus","4,7276","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"18:08:00","Padre Fábio De Melo","Viver Pra Mim é Cristo","5,00376666666667","2020-08-10","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"03:36:00","Padre Fábio De Melo","Levanta-te","0,186666666666667","2020-08-13","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"03:36:00","Padre Fábio De Melo","Levanta-te","0,080183333333333","2020-08-13","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"23:08:00","Padre Fábio De Melo","Levanta-te","1,88643333333333","2020-08-20","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"23:13:00","Padre Fábio De Melo","Humano Amor de Deus","4,7276","2020-08-20","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"23:19:00","Padre Fábio De Melo","Ao Partir do Pão","5,02403333333333","2020-08-20","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"23:23:00","Padre Fábio De Melo","Pra Ser Feliz","4,12233333333333","2020-08-20","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"23:28:00","Padre Fábio De Melo","Abraço Eterno","4,77558333333333","2020-08-20","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"23:33:00","Padre Fábio De Melo","Clareou","4,63006666666667","2020-08-20","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"23:38:00","Padre Fábio De Melo","Diante do Rei","3,69353333333333","2020-08-20","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"23:44:00","Padre Fábio De Melo","Oculto e Revelado (feat. Elba Ramalho) - Ao Vivo","5,61101666666667","2020-08-20","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"23:49:00","Padre Fábio De Melo","Filho do Céu","4,63161666666667","2020-08-20","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"23:55:00","Padre Fábio De Melo","Ao Coração","5,44643333333333","2020-08-20","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"00:12:00","Padre Fábio De Melo","Espera","3,9903","2020-08-21","ago","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"20:49:00","Padre Fábio De Melo","Hoje Livre Sou",0,"2020-09-29","set","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"20:49:00","Padre Fábio De Melo","Contrários",0,"2020-09-29","set","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"20:49:00","Padre Fábio De Melo","Te Desejo Vida",0,"2020-09-29","set","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"04:24:00","Padre Fábio De Melo","Não Desista do Amor","5,348","2021-02-04","fev","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"04:38:00","Padre Fábio De Melo","Jesus, Meu Deus Humano","1,54206666666667","2021-02-04","fev","72G62rG7kmq4GFOzyjJV4q","https://i.scdn.co/image/ab676161000051749e4714b00dce0cd130b8232c","adoracao",61
"16:43:00","Maria Clara","Só Presta Junto","0,053666666666667","2020-08-09","ago","2f7WgZUIxWzg5KRU5y0fVc","https://i.scdn.co/image/ab6761610000517494acd36d5023a9775ac9654d","forro",41
"01:47:00","Maria Clara","Recaída Favorita","1,26738333333333","2020-08-15","ago","2f7WgZUIxWzg5KRU5y0fVc","https://i.scdn.co/image/ab6761610000517494acd36d5023a9775ac9654d","forro",41
"16:59:00","Padre Marcelo Rossi","Incendeia minha alma (feat. Padre Fábio de Melo) - Ao Vivo","1,51135","2020-08-09","ago","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"17:06:00","Padre Marcelo Rossi","Incendeia minha alma (feat. Padre Fábio de Melo) - Ao Vivo","3,04288333333333","2020-08-09","ago","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"06:51:00","Padre Marcelo Rossi","Fiel Guardião","0,3839","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"06:56:00","Padre Marcelo Rossi","Âncora do Amor","5,0875","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"07:00:00","Padre Marcelo Rossi","Brilha Tua Luz em Mim (Oração Cap. 14)","3,78565","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"07:04:00","Padre Marcelo Rossi","Pai Nosso - Ao Vivo","3,5844","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"07:10:00","Padre Marcelo Rossi","Levanta-Te / Nosso General (For The Lord Is Marching On)","5,8824","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"07:15:00","Padre Marcelo Rossi","Espírito - Ao Vivo","4,69733333333333","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"07:19:00","Padre Marcelo Rossi","O Ódio Não Vence o Amor (Crucificação)","4,8351","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"07:23:00","Padre Marcelo Rossi","Conheço um Coração - Ao Vivo","3,36816666666667","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"07:24:00","Padre Marcelo Rossi","Armadura do Cristão (Oração Cap. 5)","0,029033333333333","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"21:33:00","Padre Marcelo Rossi","Armadura do Cristão (Oração Cap. 5)","3,63896666666667","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"21:38:00","Padre Marcelo Rossi","Amar como Jesus amou","5,20821666666667","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"21:39:00","Padre Marcelo Rossi","Fogo Suave","0,208583333333333","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"21:57:00","Padre Marcelo Rossi","Fogo Suave","2,49498333333333","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"22:00:00","Padre Marcelo Rossi","O Vira de Jesus - Ao Vivo","2,90405","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"22:06:00","Padre Marcelo Rossi","Eu te amo tanto","5,64633333333333","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"22:07:00","Padre Marcelo Rossi","Meu Coração É Para Ti","0,014466666666667","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"22:41:00","Padre Marcelo Rossi","Meu Coração É Para Ti","3,10941666666667","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"22:44:00","Padre Marcelo Rossi","Noites Traiçoeiras","3,00448333333333","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"22:49:00","Padre Marcelo Rossi","Noites Traiçoeiras","1,19818333333333","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"22:54:00","Padre Marcelo Rossi","Água Viva (Oração Cap. 7)","5,284","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"22:55:00","Padre Marcelo Rossi","Segura na Mão de Deus","0,305483333333333","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"23:03:00","Padre Marcelo Rossi","Segura na Mão de Deus","4,36485","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"23:04:00","Padre Marcelo Rossi","Santo, Santo, Santo - Ao Vivo","1,47355","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"23:08:00","Padre Marcelo Rossi","Hoje Livre Sou (feat. Belo) - Ao Vivo","3,53376666666667","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"23:15:00","Padre Marcelo Rossi","Ninguém Te Ama Como Eu / Basta Querer / Não Dá Mais pra Voltar - Ao Vivo","6,89401666666667","2021-01-22","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"03:11:00","Padre Marcelo Rossi","Maria Passa à Frente (feat. Gusttavo Lima)","4,7405","2021-01-27","jan","0BLa22ZCJcTxW78hoNlFA9","https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4","brazilian ccm",64
"20:52:00","MC Splash","Vida Solteira","3,1084","2020-08-09","ago","0c0Nl7NXA0uen7PWAEUPII","https://i.scdn.co/image/ab67616100005174bd3ab215f76860afaa2d81c8","brega funk",32
"20:54:00","Dj Guuga","Vidrado Em Você","1,8174","2020-08-09","ago","1cNPXWhKfjI0fT5EMCnamR","https://i.scdn.co/image/ab676161000051742f3a8502255689629c1269b4","funk carioca",75
"20:58:00","Dj Guuga","Vidrado Em Você","0,43015","2020-08-09","ago","1cNPXWhKfjI0fT5EMCnamR","https://i.scdn.co/image/ab676161000051742f3a8502255689629c1269b4","funk carioca",75
"21:05:00","Dj Guuga","Sexo Sem Compromisso","2,95555","2020-08-09","ago","1cNPXWhKfjI0fT5EMCnamR","https://i.scdn.co/image/ab676161000051742f3a8502255689629c1269b4","funk carioca",75
"21:16:00","Dj Guuga","Intenso boom boom ( Acompanha o Grave )","2,0008","2020-08-09","ago","1cNPXWhKfjI0fT5EMCnamR","https://i.scdn.co/image/ab676161000051742f3a8502255689629c1269b4","funk carioca",75
"21:19:00","Dj Guuga","7 Dias 7 Corpos","2,7072","2020-08-09","ago","1cNPXWhKfjI0fT5EMCnamR","https://i.scdn.co/image/ab676161000051742f3a8502255689629c1269b4","funk carioca",75
"21:22:00","Dj Guuga","Os Penetra","3,37595","2020-08-09","ago","1cNPXWhKfjI0fT5EMCnamR","https://i.scdn.co/image/ab676161000051742f3a8502255689629c1269b4","funk carioca",75
"21:27:00","Dj Guuga","Os 4 Cara Que a Bandida Se Amarra","2,24615","2020-08-09","ago","1cNPXWhKfjI0fT5EMCnamR","https://i.scdn.co/image/ab676161000051742f3a8502255689629c1269b4","funk carioca",75
"21:30:00","Dj Guuga","Cabaré","2,9625","2020-08-09","ago","1cNPXWhKfjI0fT5EMCnamR","https://i.scdn.co/image/ab676161000051742f3a8502255689629c1269b4","funk carioca",75
"21:40:00","Dj Guuga","Helicóptero","2,62746666666667","2020-08-09","ago","1cNPXWhKfjI0fT5EMCnamR","https://i.scdn.co/image/ab676161000051742f3a8502255689629c1269b4","funk carioca",75
"21:42:00","Dj Guuga","Sai da Frente Lá Vem Elas","2,51396666666667","2020-08-09","ago","1cNPXWhKfjI0fT5EMCnamR","https://i.scdn.co/image/ab676161000051742f3a8502255689629c1269b4","funk carioca",75
"21:57:00","Dj Guuga","Helicóptero","2,62746666666667","2020-08-09","ago","1cNPXWhKfjI0fT5EMCnamR","https://i.scdn.co/image/ab676161000051742f3a8502255689629c1269b4","funk carioca",75
"22:12:00","Dj Guuga","Intenso boom boom ( Acompanha o Grave )","2,0008","2020-08-09","ago","1cNPXWhKfjI0fT5EMCnamR","https://i.scdn.co/image/ab676161000051742f3a8502255689629c1269b4","funk carioca",75
"22:33:00","Dj Guuga","Os Penetra","1,21243333333333","2020-08-09","ago","1cNPXWhKfjI0fT5EMCnamR","https://i.scdn.co/image/ab676161000051742f3a8502255689629c1269b4","funk carioca",75
"23:01:00","Dj Guuga","Os Penetra","2,16353333333333","2020-08-09","ago","1cNPXWhKfjI0fT5EMCnamR","https://i.scdn.co/image/ab676161000051742f3a8502255689629c1269b4","funk carioca",75
"00:05:00","Dj Guuga","É Tchau Pra Quem Namora","3,24385","2020-08-10","ago","1cNPXWhKfjI0fT5EMCnamR","https://i.scdn.co/image/ab676161000051742f3a8502255689629c1269b4","funk carioca",75
"00:12:00","Dj Guuga","Casamento","0,021633333333333","2020-08-10","ago","1cNPXWhKfjI0fT5EMCnamR","https://i.scdn.co/image/ab676161000051742f3a8502255689629c1269b4","funk carioca",75
"00:23:00","Dj Guuga","Casamento","3,52063333333333","2020-08-10","ago","1cNPXWhKfjI0fT5EMCnamR","https://i.scdn.co/image/ab676161000051742f3a8502255689629c1269b4","funk carioca",75
"00:35:00","Dj Guuga","Arrocha de Bandido","2,2361","2020-08-10","ago","1cNPXWhKfjI0fT5EMCnamR","https://i.scdn.co/image/ab676161000051742f3a8502255689629c1269b4","funk carioca",75
"13:32:00","Dj Guuga","O Golpe tá aí Cai Quem Quer","3,14235","2021-03-13","mar","1cNPXWhKfjI0fT5EMCnamR","https://i.scdn.co/image/ab676161000051742f3a8502255689629c1269b4","funk carioca",75
"13:16:00","Dj Guuga","O Golpe tá aí Cai Quem Quer","3,13996666666667","2021-06-03","jun","1cNPXWhKfjI0fT5EMCnamR","https://i.scdn.co/image/ab676161000051742f3a8502255689629c1269b4","funk carioca",75
"12:37:00","Dj Guuga","O Golpe tá aí Cai Quem Quer","3,14118333333333","2021-06-04","jun","1cNPXWhKfjI0fT5EMCnamR","https://i.scdn.co/image/ab676161000051742f3a8502255689629c1269b4","funk carioca",75
"16:03:00","Dj Guuga","O Golpe tá aí Cai Quem Quer",0,"2021-06-13","jun","1cNPXWhKfjI0fT5EMCnamR","https://i.scdn.co/image/ab676161000051742f3a8502255689629c1269b4","funk carioca",75
"13:18:00","Dj Guuga","O Golpe tá aí Cai Quem Quer","0,060916666666667","2021-06-30","jun","1cNPXWhKfjI0fT5EMCnamR","https://i.scdn.co/image/ab676161000051742f3a8502255689629c1269b4","funk carioca",75
"21:02:00","K-naman","Chama Elas","2,53615","2020-08-09","ago","3aahKLhwwEBQ08BNh8HuOv","https://i.scdn.co/image/ab67616100005174f63237b6d7b6f0c61a233c8c","rave funk",24
"21:10:00","DJ Gege","Tipo pandeiro","2,9736","2020-08-09","ago","2BvV4u6AUwFCrAriUIo9Sm","https://i.scdn.co/image/ab67616100005174c26241a3106068098e2be170",,52
"21:14:00","Max e Luan","Petulância","2,72288333333333","2020-08-09","ago","5M1ILxS67JEzWguvzNakgE","https://i.scdn.co/image/ab67616100005174accc66bad0ddf746e84f9008","forro",57
"21:37:00","Max e Luan","Castigando","2,68191666666667","2020-08-09","ago","5M1ILxS67JEzWguvzNakgE","https://i.scdn.co/image/ab67616100005174accc66bad0ddf746e84f9008","forro",57
"00:33:00","Max e Luan","Beijo Saliente","2,62773333333333","2020-08-10","ago","5M1ILxS67JEzWguvzNakgE","https://i.scdn.co/image/ab67616100005174accc66bad0ddf746e84f9008","forro",57
"21:25:00","Os Parazim","Funk do Pai","2,19895","2020-08-09","ago","0jhNzTzC1CZaf2FFgBVCMT","https://i.scdn.co/image/ab67616100005174c94074eb596aeb83067bb0df","forro",54
"21:49:00","Os Parazim","Funk do Pai","2,19895","2020-08-09","ago","0jhNzTzC1CZaf2FFgBVCMT","https://i.scdn.co/image/ab67616100005174c94074eb596aeb83067bb0df","forro",54
"23:16:00","Os Parazim","Porta Malas","0,939866666666667","2020-08-09","ago","0jhNzTzC1CZaf2FFgBVCMT","https://i.scdn.co/image/ab67616100005174c94074eb596aeb83067bb0df","forro",54
